Crime ID,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
2e9d05834a682364506031f90628e43fb6d0f148ef6accb12b670c67e71a0ef1,2014-05,-2.576808,51.458039,On or near Police Station,E01033358,Bristol 054D,Drugs,Offender given conditional discharge
1a6da074849f9a4d9e5f7a70b0b5344c82045aa59ae5b4f9c39bfa0c28eeb7f3,2014-05,-2.576808,51.458039,On or near Police Station,E01033358,Bristol 054D,Drugs,Offender sent to prison
c489fd601a3ba2a2ef511a735f5a51a90f1f39e9be9610a0b26114f43f61e75d,2014-05,-2.589441,51.446548,On or near Ship Lane,E01033370,Bristol 054E,Drugs,Offender given a drugs possession warning
d21bd5a9506b8d4f160ad761ee1f579296238c6458fb145ff52ca2170c11e7be,2014-05,-2.589661,51.445738,On or near Burton Close,E01033370,Bristol 054E,Drugs,Unable to prosecute suspect
c5f6e61a427c18f37b0513200ad7318d9d5ea926394158f22e2c441d3a8fc390,2014-05,-2.56994,51.463567,On or near Lansdown Road,E01014655,Bristol 055C,Drugs,Court result unavailable
fc81a4cf1ac42c5a5250bae302bc737af109a975a51c093930998ec68098fb4b,2014-05,-2.567233,51.463535,On or near Belton Road,E01014655,Bristol 055C,Drugs,Offender given a caution
b3a0a67acbed4da9c7d01abf7af4e48b2b58944b4d1f80707523b22d441c7b36,2014-05,-2.571998,51.465877,On or near Lower Ashley Road,E01014654,Bristol 056A,Drugs,Offender given a drugs possession warning
f5a6377b615ba18c40ff2dd0911d6ee0dcbe3a9a354ab756064584ba72814598,2014-05,-2.565254,51.467672,On or near Henrietta Street,E01014568,Bristol 057A,Drugs,Offender given a drugs possession warning
5e2ed6343aaf3e77928a6abddb90f1ffebf4811f1d3783aaff90226e74d7acc5,2014-05,-2.330006,51.235675,On or near Upper Whatcombe,E01029044,Mendip 001C,Drugs,Offender given a caution
544affa83124187faa6d1caac6b98b865e239162458e07900fb989b8e2746983,2014-05,-2.348798,51.233679,On or near Elm Lane,E01029053,Mendip 001D,Drugs,Offender given a drugs possession warning
9331f0e274309c1953f0a969c0ff0a28911273793551140bbbeb6451dc312230,2014-05,-2.320202,51.232681,On or near Justice Lane,E01029045,Mendip 004E,Drugs,Offender given a drugs possession warning
b02a85f8273eea751094cffff22f0186a245c8bbd0cec72f591e24ad1bc18e1b,2014-05,-2.307946,51.229019,On or near Harris Close,E01029035,Mendip 007B,Drugs,Offender given a drugs possession warning
176b2426361359a383dff4ea60dbd3dd91a97dc13ee38cd6ac988d7954b7f66d,2014-05,-2.331191,51.219262,On or near Cabell Court,E01029040,Mendip 007F,Drugs,Offender given a drugs possession warning
3e6ef27c3211af6524262f814727ca5401a31463cb1497cbb38aeb51f3bce8f2,2014-05,-2.377736,51.203007,On or near Pookfield Close,E01029058,Mendip 010E,Drugs,Offender given a drugs possession warning
3438859e8b1356a93ace62f225a915973cec4390ad63807d52b5d6016858848b,2014-05,-2.718952,51.154109,On or near A39,E01029050,Mendip 011D,Drugs,Offender fined
5c674e4a5cea516c2765ab0a53ef2b454c55bacb6ea4b0d20f22eef2e5ee5f73,2014-05,-2.722977,51.144463,On or near Sports/Recreation Area,E01029047,Mendip 012A,Drugs,Offender given a caution
259e7727697a263cd95589783bf6bfc0ed8934617080ebcd4691bff70e36e5dd,2014-05,-2.778044,51.482035,On or near Link Road,E01014795,North Somerset 001C,Drugs,Offender given a drugs possession warning
a6d6295e84f6b5c8089110985b72ef46cf07f85a13f21e55fd7bc2778dfce0eb,2014-05,-2.859384,51.432435,On or near Wordsworth Road,E01014751,North Somerset 007B,Drugs,Offender given community sentence
6e477e920048671c3d3cc95e06a6da556a8bb00dcd148a210b0ed336a2b67f85,2014-05,-2.847824,51.432771,On or near Yeo Moor,E01014751,North Somerset 007B,Drugs,Offender given a drugs possession warning
99bc288804624ed4de97dc8f34c002a552ce8b0dcbf07e33ae4802a60cf92ba7,2014-05,-2.760969,51.437314,On or near Meadow Close,E01014780,North Somerset 008A,Drugs,Court result unavailable
e993cd47e991e4c771eb7bf0fc2814924ee110cc0aebf6c257b0c77e23000a7d,2014-05,-2.636861,51.399462,On or near Hill Road,E01014847,North Somerset 013A,Drugs,Under investigation
e7e4a2860330046714e8b987087874020599907cf997679bf59dad498598ce35,2014-05,-2.636861,51.399462,On or near Hill Road,E01014847,North Somerset 013A,Drugs,Offender given a drugs possession warning
cf4d07bcb7ac60be46a7cdd74f2354e139a8ee5c92443c4d8d5d240a4b9c0de8,2014-05,-2.700616,51.374227,On or near Old Barn Lane,E01014854,North Somerset 013D,Drugs,Court result unavailable
f4b59c3f90f3fdfb27ab8962962157ee2ccd62d46a6c7975b02cdf50d436580d,2014-05,-2.71285,51.385851,On or near Airport/Airfield,E01014854,North Somerset 013D,Drugs,Investigation complete; no suspect identified
de33c9993341c4657ab81e67144d4ea625c603790f082ff2cc28707d757c0a70,2014-05,-2.915197,51.366839,On or near Abbot'S Close,E01014827,North Somerset 015G,Drugs,Offender given a caution
11f7d7cc5c01f6493092188051619f05f2325236346ff8053d0d4624775e99de,2014-05,-2.915197,51.366839,On or near Abbot'S Close,E01014827,North Somerset 015G,Drugs,Offender given a caution
ba671f48fb4067515ee6ca52c257a371be09f4831d403bcf4b4da933a2522b48,2014-05,-2.93062,51.360216,On or near Hill Road East,E01014820,North Somerset 016B,Drugs,Offender given a drugs possession warning
fc80b9a831f964a043b1c8afcaff43980f443ad3ce9120f28c25b232a8a044b6,2014-05,-2.972431,51.346704,On or near Camden Terrace,E01014800,North Somerset 020B,Drugs,Offender given a drugs possession warning
ba5953ec428aeb84e7a9452094ac3716bed086132927117c1014209349237256,2014-05,-2.974272,51.347516,On or near Alfred Court,E01014800,North Somerset 020B,Drugs,Offender given a caution
fa99b211fcae96f17c6ffe98cb276a047ffcb91ac17213430fca3301899eae7e,2014-05,-2.977938,51.345714,On or near Union Street,E01014801,North Somerset 020C,Drugs,Offender given a caution
b2d4e3ca46bf54edc6dd85b57807f7163bb10bd68ba9b9d088959af558e7a692,2014-05,-2.97813,51.346665,On or near Oxford Place,E01014801,North Somerset 020C,Drugs,Offender given a caution
8f1b90950cf0c24462426e8f5beff80ea774a465ab561cdde1405ad81d73371f,2014-05,-2.97813,51.346665,On or near Oxford Place,E01014801,North Somerset 020C,Drugs,Offender given a caution
2a8cb0faf2b8db47406106313c03fed207bbb4fd5e5f47c94a75c5ed718296db,2014-05,-2.979931,51.34692,On or near Richmond Street,E01014801,North Somerset 020C,Drugs,Offender given a caution
84099f65ade6b654cb1782b234ea6d806d14de3b0e5e17994b71822666d9b30c,2014-05,-2.980161,51.346297,On or near Nightclub,E01014801,North Somerset 020C,Drugs,Offender given community sentence
19745c76a93f29cca32c3f017dd8cad09da32a15ab78e1be328d6133a915e6b6,2014-05,-2.981335,51.348796,On or near St Margaret'S Terrace,E01014801,North Somerset 020C,Drugs,Offender given a drugs possession warning
cd39abe2c5d058ffc8eaec0fdf3ff2b7fc394fbe7376273470df8cfb63eddc96,2014-05,-2.89098,51.339538,On or near Summer Lane,E01014744,North Somerset 023A,Drugs,Court result unavailable
8c60f6eaf450c0496dfaa4a14a401d9ab5479aed288be34ee5f86051903ce399,2014-05,-2.832333,51.312463,On or near Woodborough Crescent,E01014741,North Somerset 024A,Drugs,Awaiting court outcome
ac115e811a17c6781c598827616893881814f1a383dc6531c552e6a485755441,2014-05,-2.966679,51.323111,On or near Porlock Close,E01014834,North Somerset 025D,Drugs,Offender fined
892957de489c6b94bb2e00ad0d5a4ef75f98c1d4309b6562640edf5c4c6bf22c,2014-05,-2.998574,51.234154,On or near Pier Street,E01029117,Sedgemoor 004C,Drugs,Offender given conditional discharge
aeefaadd0b5681e5e028ff5a10bcb1e4ba230d685aa4c6e5ec5ee8e190d1b049,2014-05,-2.974138,51.219236,On or near Market Street,E01029131,Sedgemoor 005B,Drugs,Offender given conditional discharge
3f23aa21e39235dd117dec073652070911c751a35c171a001b7604528655dce9,2014-05,-2.99092,51.133884,On or near Lower Bath Road,E01029096,Sedgemoor 008B,Drugs,Offender given a drugs possession warning
2e4967397691494469a486fd31bfee0ea848b9f811669b14c609a7d05cc0edda,2014-05,-2.99675,51.128475,On or near Barclay Street,E01029095,Sedgemoor 009B,Drugs,Offender given conditional discharge
7987fdeeb9a38592a42a4b47a8ccd3314f21f09938de27f52abfad4801c2324a,2014-05,-3.003506,51.136259,On or near Warren Close,E01029110,Sedgemoor 009C,Drugs,Offender given a drugs possession warning
5d3b07913f8099c77558dd2af64a77771ada8b20c3094e48a8d6aaa3fd766958,2014-05,-3.005143,51.129365,On or near Castle Moat,E01029112,Sedgemoor 009E,Drugs,Offender given a drugs possession warning
078567b31d6f57e57806832bd1d148d660ba4973cd64342d46f42805c2907376,2014-05,-3.004524,51.130459,On or near Police Station,E01029112,Sedgemoor 009E,Drugs,Offender fined
11aa45ac32214114e13363a9d7685662944b3261b955e35e9720ce3a13c4b31d,2014-05,-3.00926,51.127442,On or near North Street,E01029112,Sedgemoor 009E,Drugs,Offender given community sentence
c9a6a463688d868934992bdd47f72a5fd22561acbb19de5e5777dd5cf08e2508,2014-05,-2.980199,51.138525,On or near Raglan Close,E01029091,Sedgemoor 010B,Drugs,Formal action is not in the public interest
4531a86f30b0ed03a4e8177948c229c36cb82001c3ff468d89e2fc68273353f4,2014-05,-3.012354,51.138251,On or near Positano Court,E01032631,Sedgemoor 011E,Drugs,Offender given community sentence
b5eb321c1627e9d9244ed9b49c1f36ba5908b55958f6a478d96db162b16484be,2014-05,-2.855627,51.184005,On or near Huntspill Drove,E01029150,Sedgemoor 012E,Drugs,Offender given conditional discharge
d72fd080205a7f4b12611401a2a6dab995e3417aa05d0b78ba7e16363849505c,2014-05,-3.003693,51.121141,On or near Hamp Avenue,E01029098,Sedgemoor 013B,Drugs,Offender given a drugs possession warning
a7808562f70ff6b2b4261b03a0f4df3443f9bc940b146d04ade3e532c8d070d2,2014-05,-2.998023,51.120614,On or near Lakeside Park,E01029098,Sedgemoor 013B,Drugs,Offender given a drugs possession warning
ccf35f2f0ff90e71607faa66f5d15caf39c52f29d60516fbb737a07b50640605,2014-05,-3.000152,51.115947,On or near Athlone Road,E01029100,Sedgemoor 013D,Drugs,Offender fined
ef9e90ed099ef0f08c7550403ebabca4e638a8f7d3442294a5f68c7cfff11eac,2014-05,-3.004005,51.125005,On or near Petrol Station,E01029105,Sedgemoor 013E,Drugs,Offender given community sentence
91e2e7a207a4f2c544ef51632462c0ce4a3b7e37eb73939893d977aae974cab3,2014-05,-3.032763,51.061232,On or near Parking Area,E01032629,Sedgemoor 014F,Drugs,Offender given a drugs possession warning
bc731dc69f7bbdfcd7b40825b8308742c3f4821081c80115a3bcc6530c28c97f,2014-05,-2.500577,51.598126,On or near Itchington Road,E01014993,South Gloucestershire 002D,Drugs,Offender given a drugs possession warning
335657e267e8defb8d3389aebc0a07421d6729b4723adff6fc147743f5fa2eec,2014-05,-2.534239,51.58905,On or near Greenhill Gardens,E01014864,South Gloucestershire 004B,Drugs,Offender given a caution
a1ddeb6cbbabdd49da2e2bf602f52a11a13f1410d9e2a42447dbb910fef3a33d,2014-05,-2.552844,51.58534,On or near Pump Lane,E01014962,South Gloucestershire 004C,Drugs,Formal action is not in the public interest
791f2efe374ce0550afd321662d5925b7f23577841475763344ed566aca65f05,2014-05,-2.623202,51.519619,On or near Sports/Recreation Area,E01014861,South Gloucestershire 005A,Drugs,Offender given a drugs possession warning
155ca5e2d435a4bbc97f8a47136ca0839825cdbc3754581195362f7c1e510cc5,2014-05,-2.666012,51.558443,On or near Riverside Park,E01014954,South Gloucestershire 005D,Drugs,Formal action is not in the public interest
e9175c749b6ecd571eba0a1948bf16fec364bfa4cce4327c6771b609febe6db7,2014-05,-2.425674,51.545436,On or near Windsor Drive,E01015019,South Gloucestershire 007A,Drugs,Offender given penalty notice
33c2adf39a92d772838d37a2a34ae00db070be737b45c4245f91738d82ba1e28,2014-05,-2.417481,51.542021,On or near Supermarket,E01015020,South Gloucestershire 007B,Drugs,Offender given a caution
7a8156dad522de5802052e2ad912e5e683163333b5ae62b3ccfc8a3ae40c1319,2014-05,-2.389357,51.537973,On or near Melbourne Drive,E01014886,South Gloucestershire 008A,Drugs,Formal action is not in the public interest
c705148e4e2ea05b35f255faca32df7ea26439db165e5d1032fe5ba974e985fc,2014-05,-2.530308,51.526595,On or near Palmers Leaze,E01014872,South Gloucestershire 009A,Drugs,Investigation complete; no suspect identified
e7fb5257d89ef80007164e6071f0047caaeb0c386dd8eddbb1e808e16d36a298,2014-05,-2.54749,51.500207,On or near Further/Higher Educational Building,E01033331,South Gloucestershire 017E,Drugs,Offender given a drugs possession warning
503736659cc99677306cb45348868d5bb03c63b127ef9565be41bc134b0845e5,2014-05,-2.54749,51.500207,On or near Further/Higher Educational Building,E01033331,South Gloucestershire 017E,Drugs,Offender given a drugs possession warning
554626b8a4006baa8d8cf38d1c36add5733c7d7d250498c978e71eba260166a5,2014-05,-2.54749,51.500207,On or near Further/Higher Educational Building,E01033331,South Gloucestershire 017E,Drugs,Offender given a drugs possession warning
f6f99ac57f7dabc28d84648c1c378517e40683c6ae3f480e23de0ce2626ade61,2014-05,-2.543885,51.503496,On or near Further/Higher Educational Building,E01033333,South Gloucestershire 017F,Drugs,Offender given a caution
1e28912cb85c24a8f97d3bff2a43e25e721d5065b1f8fdca60e09c45557b7bdf,2014-05,-2.569259,51.510668,On or near Branksome Crescent,E01014905,South Gloucestershire 018B,Drugs,Under investigation
4fdc254da21b8310ca9d110796197519f283e792d4cd1ddb6e98eb382ff661c2,2014-05,-2.571595,51.515413,On or near Further/Higher Educational Building,E01014910,South Gloucestershire 018G,Drugs,Court result unavailable
59590e67d8e80df8bfba71c7b06f1f2bbb65b606905b125dceaabcc978b3da0e,2014-05,-2.484912,51.482805,On or near Rodway Hill Road,E01014960,South Gloucestershire 023B,Drugs,Offender given a drugs possession warning
7cc35830630a292dacc143d284fbb2bb4b2858c984b1dfdc6ad5c9d55da43cf4,2014-05,-2.492248,51.484725,On or near Burley Grove,E01014961,South Gloucestershire 023C,Drugs,Offender given a caution
ba5aaa8148cfdb58840b2c8cca857c9852705c6aa316a7731d812f15434a204e,2014-05,-2.339729,51.506882,On or near Old Hundred Lane,E01014891,South Gloucestershire 024F,Drugs,Offender given penalty notice
705bc6c13777069ad57fd51f06fbb889ed33717087ec2cae14d8c652add099cc,2014-05,-2.507448,51.463207,On or near London Street,E01014924,South Gloucestershire 026C,Drugs,Under investigation
120176c9484dac735d78bf15227cd2ab936a5387d71bafbba44254f1ed6ba357,2014-05,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
f7f6bb1a0a0931211d373aa867e344dc0a24964efe63fdda29146402d4f4045e,2014-05,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
dedf56c0a6b9e26bb2aaab9abb0b312621fced483ac4891d7ea66888fc2ba1e1,2014-05,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
8cdc94b9a3ea8def75e3823305e46fd8161e2895d7825ac4b9cb08e6850f09ea,2014-05,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
ee920d00b46c6bd65c26a05ae08151a4c3cffdbf754a57e4cbfee57499acda94,2014-05,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
ea8180609f0b517e6737cade1a80c12adabee03af56e942986483ea8471bd937,2014-05,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
65923edf37c909f6870191a8c89f1e5e0040a13b9e2f4d366bf0ae0d9bc4f1be,2014-05,-2.506067,51.455507,On or near Court Road,E01015007,South Gloucestershire 028D,Drugs,Offender sent to prison
eefa938a2c94b6fed597fcc003c8dc99c75d14ac04f48c2dd285355bd630f770,2014-05,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
fb879f59f53969f405f0f4a60bfce0040000cb81f3452a3781ef10dc3fd52476,2014-05,-2.476873,51.456268,On or near Summer House Way,E01014972,South Gloucestershire 029C,Drugs,Offender given community sentence
02843fb498144cae3c11ad735c45a23d0908a3e9c2aceb38d303c00ce72ff9dd,2014-05,-2.471513,51.450085,On or near Neads Drive,E01014938,South Gloucestershire 030B,Drugs,Offender given community sentence
79444c284174d59826d17d4097d417190733808e9e4062f29d253b684c1cb41e,2014-05,-2.475174,51.44517,On or near Cowhorn Hill,E01014939,South Gloucestershire 030C,Drugs,Offender given a caution
1064c07876fb4631a5a1ff509f4490564d732400aef83a0e61d05794ddd3f6fb,2014-05,-2.518051,51.450005,On or near Supermarket,E01014916,South Gloucestershire 031A,Drugs,Offender given a drugs possession warning
354d94a52bb1c442b7099753a058ecbf074b1be9deb33377f7c74cb57c88a479,2014-05,-2.507339,51.430019,On or near Ferry Road,E01014934,South Gloucestershire 032E,Drugs,Offender given penalty notice
c5abf8e8669afdc50977397590bd8fa506d46931dfb684b01296aebf3799276e,2014-05,-2.507339,51.430019,On or near Ferry Road,E01014934,South Gloucestershire 032E,Drugs,Investigation complete; no suspect identified
44b6a646ae3cce3ce3529c3ca313411e9899ff621dcf74aec5812e785f933ce1,2014-05,-2.725205,51.097815,On or near Middle Way,E01029224,South Somerset 003A,Drugs,Offender given a caution
97a821262a4c03dcfbb5d9759f70182069a8faaae135e03671a40e1cf1e344b9,2014-05,-2.737793,51.05336,On or near Forge Corner,E01029225,South Somerset 003B,Drugs,Offender given a caution
aa18783dcbc15139eccaf5ca2e2a7f0f3e1b5ec080ab26290f4ddf852661c214,2014-05,-2.58398,51.000294,On or near Homefield Court,E01029165,South Somerset 006B,Drugs,Offender given a drugs possession warning
2ae30426c381db3bbf0261115e7cd9ff275d2316a6195e135066fd3a631cfc35,2014-05,-2.800667,50.953076,On or near Hospital Lane,E01029218,South Somerset 010D,Drugs,Offender given penalty notice
b8203d6a1f9739183d531cdabe7733f19b0cfaa5307e62369a5f7d9b0694a00b,2014-05,-2.607724,50.951389,On or near Pembroke Close,E01029238,South Somerset 011A,Drugs,Offender sent to prison
647786ea8af79ccee10bb18f10bd1a108979c988e0a7d92e0243a7f43f3d5dd2,2014-05,-2.664545,50.949722,On or near Supermarket,E01029161,South Somerset 013A,Drugs,Offender given conditional discharge
5050c853de374e876a7ee8c27714bacf3d1ec72156bd4ab26a2c2e52049bd687,2014-05,-2.661768,50.950592,On or near Brook Close,E01029161,South Somerset 013A,Drugs,Offender given a drugs possession warning
08ae68fccb3a851951942be90013c909c00cd45cf3f4be756fae1ef2f6e41196,2014-05,-2.636679,50.942944,On or near Park Gardens,E01029234,South Somerset 015B,Drugs,Offender given a drugs possession warning
8eb25791c108daae40720b1d08bea64fa7dfcc4d158abd85d55fc45140f7ab6b,2014-05,-2.61537,50.94714,On or near Victoria Road,E01029240,South Somerset 015D,Drugs,Offender fined
3bfc6d795f946ca7efdc04e48462817d3e5528fea0e35367ec26fef3a2661669,2014-05,-2.61537,50.94714,On or near Victoria Road,E01029240,South Somerset 015D,Drugs,Offender given a drugs possession warning
2b7417ee17cbbcae899a104e20163850e7d05da38fe8229da8bc700d9add28cf,2014-05,-2.61537,50.94714,On or near Victoria Road,E01029240,South Somerset 015D,Drugs,Offender given a drugs possession warning
e692e1669394375ae227ca99a8e586706aca6d27d871f2b6fa4b43a806448295,2014-05,-2.648499,50.935181,On or near Supermarket,E01029242,South Somerset 018B,Drugs,Formal action is not in the public interest
5b7bcc1be4feab74802a704f3dec6e18834e54da598cfe2cc92fd05fcce2809f,2014-05,-2.971536,50.874478,On or near Bewley Court,E01029171,South Somerset 023B,Drugs,Offender given a drugs possession warning
2e5df854b9c703eafce318761451bb7e016e5ad1f837c2f4c47c59b2d3b51468,2014-05,-2.963109,50.874548,On or near Sports/Recreation Area,E01029171,South Somerset 023B,Drugs,Offender sent to prison
b0e3bc84e9199d83cf7901d9b4c3484c9a3c63cfcb1a1178fe7fc2d3b46b1d07,2014-05,-3.101509,51.032071,On or near Cheddon Mews,E01029304,Taunton Deane 004C,Drugs,Offender given a drugs possession warning
145f0f9257780165b74ec30d73e0a3da8ca7b2a447402cf5b0f55a40e8aed2a9,2014-05,-3.093276,51.036123,On or near Lyngford Lane,E01029305,Taunton Deane 004D,Drugs,Offender given a drugs possession warning
a897cef6bb4bac26935ea92be14447b315055535af48325f594335cbe3e0ec05,2014-05,-3.101341,51.015931,On or near Whirligig Lane,E01029285,Taunton Deane 007A,Drugs,Court result unavailable
5cbdf8fb83e729343af18dadcccd60932d5ddfa6b71293c297b749358ec650f8,2014-05,-3.101341,51.015931,On or near Whirligig Lane,E01029285,Taunton Deane 007A,Drugs,Court result unavailable
